FingerCount,HandType,ThumbX,ThumbY,ThumbZ,IndexX,IndexY,IndexZ,MiddleX,MiddleY,MiddleZ,RingX,RingY,RingZ,PinkyX,PinkyY,PinkyZ,ThumbIndex,IndexMiddle,MiddleRing,RingPinky,PinkyThumb,Gesture
5,100,44.50494,-64.74496,-20.25465,32.65628,-14.62568,-91.37631,10.88687,-30.56662,-93.01785,-15.96663,-38.05494,-77.5143,-38.8186,-37.46115,-50.03143,87,27,31,35,92,5
5,100,45.00084,-64.70876,-20.20019,33.22479,-14.60402,-92.30992,11.79729,-31.22313,-93.73985,-15.38564,-38.29408,-78.11926,-38.75293,-36.96482,-51.75483,88,27,32,35,93,5
5,100,44.9953,-64.33064,-20.49486,33.7536,-13.46896,-93.19054,12.19186,-30.71341,-94.48843,-15.10782,-38.22091,-78.59009,-38.50501,-36.73019,-52.69769,89,27,32,34,93,5
5,100,44.87589,-63.78599,-20.94477,33.85962,-11.8236,-94.03146,12.11162,-29.63229,-95.49263,-15.02647,-37.78954,-79.25473,-38.47197,-36.43934,-53.49724,90,28,32,34,93,5
5,100,44.52676,-63.27383,-21.27529,33.71934,-10.13994,-94.60548,11.72193,-28.20213,-96.28643,-15.0518,-36.91746,-79.72426,-38.68661,-35.76516,-54.15305,91,28,32,34,93,5
5,100,43.99638,-62.91474,-21.57765,33.49399,-9.25032,-94.84008,11.12472,-26.75381,-96.99438,-15.25482,-35.68095,-80.32146,-39.06388,-34.90396,-54.74452,91,28,32,34,93,5
5,100,44.54019,-62.57493,-21.71853,33.46214,-9.875336,-94.743,10.81461,-26.12641,-97.49377,-15.43067,-34.71233,-80.99149,-39.40566,-34.20727,-55.36094,90,28,32,35,94,5
5,100,45.42288,-62.25535,-21.74907,33.48679,-11.18472,-94.52026,10.93604,-26.33768,-97.70067,-15.46732,-34.47195,-81.31293,-39.44476,-33.90427,-55.77733,89,27,32,35,95,5
5,100,45.52267,-62.14333,-21.81124,33.49079,-12.19225,-94.33771,11.21823,-26.42834,-97.93246,-15.45784,-34.64455,-81.29653,-39.19042,-34.02651,-55.76553,88,26,32,34,95,5
5,100,44.73502,-62.30318,-21.84573,33.49508,-12.94922,-94.23985,11.3957,-26.13231,-98.32217,-15.45356,-35.14276,-81.00399,-38.70004,-34.61533,-55.27168,88,26,33,34,94,5
5,100,43.75974,-62.52556,-21.88047,33.48473,-13.29518,-94.20679,11.36792,-25.45008,-98.83952,-15.54507,-35.46342,-80.84302,-38.28348,-35.17018,-54.67777,88,25,33,34,92,5
5,100,42.57539,-62.84424,-21.93199,33.24644,-13.2976,-94.31874,11.08294,-24.21746,-99.60658,-15.71641,-35.64593,-80.71261,-37.83313,-35.70617,-53.82953,88,25,34,34,90,5
5,100,42.10277,-63.10504,-21.9995,33.07259,-13.1873,-94.30688,10.85897,-23.47407,-99.95854,-15.72676,-35.66401,-80.50947,-37.73582,-35.78928,-53.53408,88,25,35,34,90,5
5,100,42.29543,-63.26353,-21.94007,32.83032,-13.05353,-94.26973,10.64209,-22.99938,-100.2085,-15.63689,-35.91941,-80.01141,-37.6169,-35.91115,-53.21972,88,25,35,34,90,5
5,100,42.82158,-63.32879,-21.79235,32.53352,-12.86153,-94.3457,10.47199,-22.53074,-100.5957,-15.51724,-36.26585,-79.479,-37.48222,-36.07662,-52.88833,88,24,36,34,90,5
5,100,43.36559,-63.53912,-21.506,32.26441,-12.88765,-94.49369,10.34806,-22.1108,-101.11,-15.38062,-36.64009,-79.00492,-37.34458,-36.25169,-52.54259,89,24,36,34,90,5
5,100,43.4989,-63.84249,-21.09672,32.04076,-12.49648,-94.82722,10.2183,-21.11606,-101.9399,-15.22414,-36.91322,-78.562,-37.09471,-36.52815,-51.89329,90,24,37,34,90,5
5,100,43.50999,-64.12482,-20.67303,31.81712,-11.64538,-95.31662,9.742256,-19.44709,-103.071,-15.26992,-36.88075,-78.34141,-37.03521,-36.73182,-51.2612,91,24,39,34,90,5
5,100,43.755,-64.04739,-20.37181,31.42332,-10.76745,-95.63911,9.184822,-17.73596,-104.1788,-15.30109,-36.73517,-78.17558,-36.95898,-36.80134,-50.66331,93,24,40,35,90,5
5,100,44.23141,-63.65048,-20.2723,30.92216,-10.07845,-95.87674,8.758308,-16.91853,-104.8457,-15.33907,-36.3885,-78.421,-36.93623,-36.58586,-50.5229,93,24,40,35,90,5
5,100,44.77929,-62.83089,-20.53872,30.39548,-9.241257,-95.99871,8.470497,-16.48169,-105.0515,-15.3205,-35.71122,-79.00536,-36.86982,-36.09717,-50.79898,93,24,40,35,91,5
5,100,45.07477,-62.06812,-20.89611,29.91029,-8.35276,-96.17096,8.14389,-16.061,-105.192,-15.37572,-35.10123,-79.59053,-36.78212,-35.77479,-51.0659,93,24,39,35,91,5
5,100,45.03902,-61.77911,-21.10506,29.60251,-7.986702,-96.48546,7.853531,-16.13771,-105.3777,-15.54198,-35.08049,-79.99336,-36.76379,-35.9624,-51.23976,93,24,39,35,90,5
5,100,44.89549,-61.73035,-21.23875,29.4885,-7.914024,-96.74513,7.665199,-16.38955,-105.5188,-15.6901,-35.13531,-80.3914,-36.78819,-36.20215,-51.45679,93,25,39,35,90,5
5,100,44.69585,-61.85982,-21.26715,29.46802,-8.185493,-96.9102,7.625465,-16.80646,-105.6059,-15.79109,-35.17698,-80.7786,-36.83183,-36.3575,-51.71284,93,25,38,35,90,5
5,100,44.4632,-62.10143,-21.15581,29.51797,-8.458717,-96.95371,7.733215,-17.05463,-105.6781,-15.8341,-35.21534,-80.96295,-36.838,-36.46795,-51.75092,94,24,38,36,90,5
5,100,43.97,-62.3119,-20.95433,29.7211,-8.134361,-96.59566,8.016823,-16.13141,-105.5882,-15.69696,-35.00342,-80.37452,-36.77094,-36.26425,-51.32048,94,24,39,35,90,5
5,100,42.93111,-63.378,-20.231,30.36694,-8.109962,-95.43061,8.424217,-13.97123,-105.0968,-15.61276,-35.15096,-78.26305,-36.9427,-36.20648,-50.2412,94,24,41,35,89,5
5,100,42.1647,-64.04128,-20.03723,31.15771,-8.243591,-94.68501,8.963478,-13.27199,-104.6015,-15.72086,-35.11323,-77.56035,-37.31655,-36.12529,-50.09825,93,24,42,34,89,5
5,100,41.20821,-64.56142,-20.08098,32.13064,-8.963829,-94.07698,10.05186,-14.25179,-103.8858,-15.76469,-35.21281,-77.56648,-37.59629,-36.12323,-50.39056,92,24,42,34,89,5
5,100,40.80844,-64.94991,-20.31719,32.8858,-9.45121,-94.16689,10.80617,-16.28242,-103.227,-15.92429,-35.64693,-78.23565,-37.73093,-36.45781,-50.82283,92,24,41,35,88,5
5,100,40.32105,-65.02087,-20.6382,33.1953,-9.296432,-94.4451,11.06657,-17.7018,-102.677,-16.01788,-35.8171,-78.84498,-37.82047,-36.54892,-51.29453,92,25,40,35,88,5
5,100,39.77161,-65.09422,-21.22711,33.85764,-8.997711,-94.94284,11.33224,-21.51922,-100.7018,-16.17584,-35.68849,-80.33282,-38.27907,-36.34171,-52.61248,92,26,37,35,88,5
5,100,41.24175,-64.8495,-21.19049,34.2031,-8.875511,-95.37794,11.51026,-25.38677,-98.87469,-16.21484,-35.47345,-81.48127,-39.15154,-35.65178,-54.04221,93,28,34,35,91,5
5,100,43.45113,-64.10921,-21.14793,34.57214,-9.809708,-95.1888,11.69349,-27.74438,-97.9455,-16.49541,-34.30922,-83.04805,-40.21479,-34.46738,-55.6558,92,29,32,36,95,5
5,100,44.20528,-63.59303,-21.2297,34.88702,-11.46845,-94.49121,12.14937,-28.88441,-97.49307,-16.57973,-33.18753,-84.18211,-40.92133,-33.37988,-56.79546,90,28,31,36,97,5
5,100,43.33682,-63.04393,-21.54607,34.7724,-12.3391,-93.8447,12.29533,-29.0472,-97.2387,-16.60432,-32.56571,-84.51057,-41.22586,-32.54099,-57.29149,88,28,31,36,96,5
5,100,41.47531,-63.05961,-21.74561,34.59796,-12.75653,-93.34383,11.84113,-29.03374,-96.87181,-16.79366,-32.50721,-84.41101,-41.24042,-32.5316,-56.97284,87,28,31,36,94,5
5,100,39.54021,-63.52557,-21.57515,34.36873,-14.04381,-92.85107,11.50058,-29.08571,-97.37881,-17.11736,-32.59106,-84.68925,-41.5717,-32.71478,-56.89075,86,27,31,37,93,5
5,100,36.76772,-64.53296,-21.09168,33.69542,-16.89603,-91.68759,11.16399,-29.26855,-97.57388,-17.32381,-32.743,-84.73508,-42.00154,-32.73702,-56.86042,85,26,31,37,92,5
5,100,35.60187,-64.98181,-20.83542,33.00143,-18.22153,-90.96677,10.53757,-29.63938,-96.83851,-17.39548,-33.4165,-84.07225,-41.80262,-33.19102,-56.16325,84,25,30,37,90,5
5,100,35.16313,-65.11906,-20.61042,32.33977,-18.72315,-90.57532,10.05153,-29.58264,-96.04836,-17.47539,-34.38402,-83.21053,-41.35812,-34.07583,-54.95913,83,25,30,36,89,5
5,100,36.13056,-64.96873,-21.13765,32.08877,-19.76163,-90.91875,10.44944,-30.96904,-96.06597,-17.30096,-36.59669,-82.85333,-41.2533,-35.15661,-55.79241,83,24,31,36,89,5
5,100,38.66386,-64.6754,-21.36713,31.99988,-20.19289,-91.62796,11.17377,-32.12378,-96.92561,-17.31812,-38.53322,-82.62419,-41.16376,-36.16881,-56.30821,83,24,32,35,91,5
5,100,42.35629,-64.03368,-21.23718,31.90115,-20.24211,-92.1988,11.56912,-33.3952,-97.20818,-17.4276,-40.05848,-82.09869,-41.10807,-36.96348,-56.27521,84,24,33,35,94,5
5,100,44.358,-63.57213,-21.08972,31.85745,-20.36223,-92.34129,11.63158,-33.99703,-97.06146,-17.45419,-40.58371,-81.76501,-41.02539,-37.23412,-56.10994,84,24,33,35,95,5
5,100,49.01593,-62.00883,-20.6947,31.46118,-21.68612,-92.20427,11.47183,-35.68138,-96.22977,-17.48886,-41.46865,-81.23472,-40.789,-37.72996,-55.88351,83,24,33,34,99,5
5,100,50.29146,-61.36403,-20.60361,31.26556,-22.43645,-92.02232,11.35762,-36.4591,-95.8593,-17.53249,-41.66615,-81.32576,-40.85896,-37.74221,-56.15628,83,24,32,34,100,5
5,100,52.66226,-60.0806,-20.31888,30.95531,-24.06509,-91.61736,11.20857,-38.03786,-95.19267,-17.57852,-41.93358,-81.72502,-41.04769,-37.63921,-56.91888,82,24,32,34,103,5
5,100,54.68343,-59.14851,-19.91404,30.73204,-25.80627,-91.16641,11.1582,-39.3462,-94.80651,-17.55782,-42.09866,-82.23527,-41.19164,-37.55405,-57.65091,82,24,31,34,105,5
5,100,55.67726,-58.61138,-19.61726,30.54631,-27.19435,-90.85622,11.05457,-40.11259,-94.79796,-17.4628,-42.27127,-82.65401,-41.12463,-37.68108,-58.11997,81,23,31,34,106,5
5,100,54.91449,-58.70051,-19.39146,30.53651,-28.55742,-90.52254,10.59952,-40.0584,-95.45943,-17.71247,-42.11792,-83.31144,-41.30009,-37.71095,-58.68461,81,23,30,34,106,5
5,100,53.46037,-59.09148,-19.36907,30.52055,-29.10038,-90.0088,10.12567,-39.66209,-95.63243,-18.06511,-41.67962,-83.49373,-41.54448,-37.30855,-58.9119,80,23,30,34,105,5
5,100,51.5421,-59.5892,-19.65493,30.46365,-30.0194,-89.06847,9.933319,-39.79583,-95.15952,-18.19396,-41.38974,-83.32382,-41.64933,-36.74689,-58.95313,78,23,30,34,103,5
5,100,50.2153,-59.85373,-19.96009,30.40546,-31.01683,-88.00022,10.02336,-40.06274,-94.4846,-18.14857,-41.08044,-83.05243,-41.71349,-36.08665,-58.90594,76,23,30,34,102,5
5,100,49.30942,-60.04144,-20.19728,30.40596,-31.81656,-87.07927,10.23946,-40.20984,-93.87797,-17.98593,-40.72157,-82.81498,-41.73868,-35.43493,-58.84777,75,22,30,34,101,5
5,100,48.67256,-60.10131,-20.44954,30.42487,-32.28649,-86.45226,10.40903,-40.18496,-93.50721,-17.87003,-40.36585,-82.71369,-41.79745,-34.89342,-58.83665,73,22,30,34,101,5
5,100,48.98225,-60.42863,-19.91468,30.74208,-31.97446,-86.0442,10.64961,-39.51809,-93.35088,-17.69771,-39.50324,-82.46547,-41.70654,-34.2356,-58.54049,74,22,30,34,101,5
5,100,49.12657,-60.38956,-19.81377,30.84161,-31.12615,-86.34505,10.59512,-38.68669,-93.70431,-17.79621,-38.7264,-82.69103,-41.85661,-33.7111,-58.58154,74,22,30,34,102,5
5,100,49.1803,-59.71165,-20.55101,30.64745,-30.7135,-87.13533,10.35693,-38.45801,-94.62627,-18.2384,-38.64703,-83.7661,-42.59187,-33.63068,-59.47257,74,22,30,34,103,5
5,100,48.98061,-59.47164,-21.0999,30.29478,-30.22301,-88.43581,9.980972,-38.38176,-95.87857,-18.87141,-38.91921,-85.00305,-43.31496,-34.09546,-60.24739,75,23,30,35,103,5
5,100,49.46184,-59.36295,-21.24228,30.13339,-29.38471,-89.52597,9.738388,-38.48831,-96.4388,-19.07511,-39.48209,-85.30963,-43.35938,-34.90131,-60.2453,77,23,30,35,103,5
5,100,50.17834,-59.45201,-21.20116,30.2571,-27.80825,-91.03568,9.48584,-38.24904,-97.3129,-19.23919,-39.98314,-85.61388,-43.30888,-35.77964,-60.24452,79,24,31,35,104,5
5,100,51.19232,-59.78902,-20.96551,30.55911,-26.72246,-92.10393,9.545273,-37.77344,-98.23677,-19.2203,-40.2796,-85.96341,-43.17345,-36.4781,-60.2997,81,24,31,35,104,5
5,100,51.12703,-59.71219,-21.34734,31.02701,-25.75537,-92.84317,9.923828,-37.0301,-98.9899,-18.98331,-40.33921,-86.18608,-42.93112,-36.83483,-60.35592,81,24,31,35,104,5
5,100,50.86819,-59.82868,-21.64591,31.67471,-24.59313,-93.32642,10.46797,-36.16833,-99.3119,-18.57597,-40.40044,-85.94601,-42.5568,-37.12084,-60.10378,82,24,32,35,103,5
5,100,49.95959,-60.00115,-22.17863,32.62846,-23.10513,-93.70041,11.08585,-34.41276,-99.8378,-18.25124,-39.99354,-85.62736,-42.20562,-37.20403,-59.66859,82,25,33,35,102,5
5,100,48.35832,-60.34978,-22.86023,33.68506,-22.0159,-93.7952,11.9155,-32.56641,-100.232,-17.89313,-39.34666,-85.20273,-41.6764,-37.22471,-58.991,81,25,34,35,99,5
5,100,46.51077,-60.65609,-23.44846,34.13535,-20.65033,-93.66866,12.57516,-31.18737,-100.256,-17.61953,-39.01837,-84.54114,-41.02661,-37.41597,-58.18809,81,24,34,35,97,5
5,100,46.33688,-61.20433,-23.05501,34.19003,-18.39451,-93.72376,12.88887,-30.13545,-100.0371,-17.36588,-38.66824,-83.95044,-40.37816,-37.6496,-57.42565,83,25,35,35,96,5
5,100,45.54465,-63.06073,-21.95614,33.41519,-13.94958,-94.55279,11.63414,-27.13545,-100.9688,-18.21834,-36.91533,-83.89977,-40.3676,-36.59464,-57.12394,88,26,35,34,96,5
5,100,44.92867,-64.14757,-21.14629,33.16241,-10.46033,-94.76354,11.1069,-23.3865,-102.0785,-18.48328,-34.8024,-84.01878,-40.64144,-34.834,-57.66292,91,26,36,34,97,5
5,100,44.89822,-64.43274,-20.90989,33.02419,-9.369995,-94.92085,10.88284,-22.27594,-102.4329,-18.44647,-34.05673,-84.19454,-40.75875,-34.0864,-58.14462,93,26,36,34,98,5
5,100,45.12711,-64.60104,-20.77692,32.92573,-10.44759,-95.10695,11.19855,-22.62328,-102.5539,-17.78568,-34.19726,-84.31552,-40.01583,-34.57942,-57.29838,92,25,36,34,97,5
5,100,44.82022,-64.76113,-20.74152,33.03926,-12.64212,-94.91162,11.86161,-23.56036,-102.3161,-16.73328,-34.80225,-84.11694,-38.78697,-35.37663,-56.16764,91,24,35,35,95,5
5,100,43.84174,-64.87495,-20.72356,32.66325,-13.03033,-94.59347,11.46626,-23.80528,-101.8636,-16.58837,-35.16446,-83.55983,-38.57321,-35.40457,-56.09678,90,24,35,35,94,5
5,100,42.42062,-65.09497,-20.55514,31.95643,-12.83163,-94.299,10.52641,-23.75817,-101.4177,-16.74436,-35.46138,-82.59498,-38.71558,-34.82306,-56.71157,90,25,35,33,93,5
5,100,40.59727,-65.10371,-20.53127,31.19169,-12.09062,-94.48399,9.440453,-23.30232,-101.4855,-16.96756,-35.57613,-82.0441,-38.82537,-34.33306,-57.29025,91,25,35,33,92,5
5,100,38.97104,-65.21123,-20.46603,30.58572,-11.16302,-95.0175,8.543243,-22.59129,-102.1557,-17.21957,-36.02147,-81.5894,-38.87198,-34.36395,-57.5298,92,25,35,32,91,5
5,100,38.3559,-65.2543,-20.45411,30.34361,-10.5796,-95.36122,8.205353,-22.18076,-102.6148,-17.27702,-36.41956,-81.33928,-38.82146,-34.64689,-57.48666,93,26,36,32,90,5
5,100,37.29637,-65.2785,-20.48711,30.21831,-10.06531,-95.70216,7.847183,-21.47511,-103.2684,-17.36399,-37.07458,-80.85256,-38.81466,-35.18456,-57.24432,93,26,37,31,89,5
5,100,35.81734,-64.98148,-20.706,30.11256,-9.674591,-96.18089,7.347359,-20.88275,-103.8413,-17.3932,-37.5026,-80.6464,-38.35038,-36.40839,-55.7664,93,26,37,32,86,5
5,100,33.84275,-64.23909,-21.11623,29.78597,-9.012581,-97.02373,6.422005,-20.24134,-104.6734,-17.38998,-37.39056,-81.04088,-37.58517,-37.33306,-54.23746,93,27,37,33,83,5
5,100,33.00173,-63.37522,-21.4141,28.89864,-8.047409,-97.67766,5.504662,-19.34904,-105.3961,-17.33775,-37.16839,-81.29416,-36.92701,-37.59094,-53.3497,94,27,37,34,81,5
5,100,32.53314,-63.12682,-21.56326,28.98433,-7.700836,-98.38277,4.936897,-18.31922,-106.6021,-17.294,-37.44532,-81.4859,-36.7407,-38.04494,-52.56503,94,27,38,34,79,5
5,100,32.50861,-63.14527,-21.65096,29.5539,-7.301292,-98.76911,4.735336,-16.78563,-107.6575,-17.36107,-37.72422,-81.4027,-36.95258,-38.54041,-51.82834,95,28,40,35,79,5
5,100,33.07568,-63.51964,-21.51932,30.30997,-7.36512,-98.53914,4.993332,-15.79359,-108.0927,-17.30351,-37.95863,-81.06836,-36.97576,-39.08824,-51.03204,95,28,41,35,79,5
5,100,35.56122,-64.20085,-20.98701,30.59804,-7.649971,-97.79461,5.918297,-16.81034,-107.0653,-17.20568,-38.20728,-80.63975,-37.26146,-39.06742,-51.59088,95,27,41,35,82,5
5,100,38.67267,-65.12327,-20.30527,31.03532,-9.620705,-96.95041,7.879585,-19.57018,-105.1249,-16.79519,-38.42672,-81.00047,-37.26096,-38.74134,-52.29017,94,26,39,35,86,5
5,100,41.02355,-65.97688,-19.63784,31.73394,-11.2738,-95.90984,9.765381,-21.68117,-103.2791,-16.49652,-37.81869,-81.42595,-37.49509,-38.12131,-52.69462,94,25,37,35,89,5
5,100,42.95131,-66.25624,-19.31018,32.40913,-11.40574,-95.08872,11.3114,-22.54018,-101.8959,-16.47479,-36.65725,-81.69496,-38.03079,-37.08968,-53.14938,94,24,37,35,92,5
5,100,46.40858,-65.98445,-18.88255,33.10268,-9.354561,-95.18912,12.0892,-22.82471,-101.4117,-16.98521,-35.35321,-82.26732,-39.09572,-35.94866,-53.91922,95,25,36,35,97,5
5,100,48.01212,-65.47502,-19.06682,33.9476,-8.951561,-94.54835,12.42842,-23.75151,-99.91701,-17.31268,-33.54666,-82.99606,-39.61615,-35.10978,-54.04984,95,26,35,36,99,5
5,100,48.79114,-64.03507,-19.38249,34.24492,-8.654572,-93.51599,11.69824,-24.993,-97.40559,-17.50196,-31.88104,-83.16185,-40.17906,-33.99401,-54.15919,93,28,33,36,100,5
5,100,48.42989,-63.29232,-19.60532,34.1758,-9.623154,-92.79101,11.36119,-26.13099,-95.66338,-17.39999,-31.68133,-82.65115,-40.24751,-33.6062,-53.94844,91,28,32,36,99,5
5,100,48.60045,-63.46741,-18.59663,32.86496,-13.9659,-90.62027,10.57922,-28.86618,-92.26756,-17.11374,-32.09914,-81.10839,-40.38684,-33.16299,-53.15327,88,26,30,36,100,5
5,100,50.37996,-64.28261,-15.62578,30.08661,-20.84267,-86.80742,10.51221,-32.78815,-88.75658,-16.5155,-34.83642,-77.41109,-39.86737,-33.96628,-50.8719,85,23,29,35,101,5
5,100,52.10553,-63.91915,-14.92934,29.79767,-23.61606,-85.45351,11.70369,-35.83338,-86.82919,-14.78922,-38.55965,-73.78728,-37.45432,-36.53352,-48.48454,84,21,29,34,99,5
5,100,54.79199,-63.82405,-14.59611,30.94981,-29.17721,-83.23271,13.46553,-41.68964,-84.48975,-12.8799,-44.72922,-68.98616,-34.53103,-40.42894,-44.73651,80,21,30,32,97,5
5,100,57.3333,-63.24441,-13.89711,31.401,-34.60432,-78.98564,14.27493,-46.48139,-80.30806,-12.08819,-48.12287,-65.06747,-33.52065,-41.88313,-42.67381,75,20,30,31,97,5
5,100,59.02196,-60.52363,-14.49106,30.83488,-38.34977,-75.5312,14.36069,-48.21804,-78.02315,-12.00137,-48.10175,-63.96651,-33.58734,-41.00266,-42.38334,70,19,29,31,98,5
5,100,59.50529,-58.32705,-16.2814,31.1729,-43.45626,-72.7534,15.6532,-50.53111,-78.35384,-11.64355,-48.42842,-67.12716,-34.51038,-40.65143,-44.88238,64,17,29,32,99,5
5,100,53.72612,-58.32034,-19.80843,32.23357,-43.17235,-74.46111,16.61374,-48.97967,-82.64253,-11.2679,-46.83629,-71.66965,-34.73587,-39.87112,-47.3802,60,18,30,34,94,5
5,100,50.16252,-58.44155,-21.97355,33.6246,-43.92578,-73.62408,18.19264,-48.7211,-83.50922,-10.13357,-45.97049,-73.62175,-34.4864,-39.03988,-48.82174,56,18,30,35,90,5
5,100,49.68797,-57.52438,-22.79018,33.02369,-43.28551,-73.12904,18.35192,-47.21799,-83.43289,-9.871078,-44.26608,-73.42488,-34.90521,-37.54548,-48.59,54,18,30,35,90,5
5,100,50.37247,-56.18111,-21.84133,30.79505,-40.76498,-74.13442,15.58814,-44.4474,-83.63281,-11.85936,-41.56554,-73.21303,-36.51311,-35.28856,-48.57094,57,18,29,35,93,5
5,100,49.18099,-56.09263,-21.04787,28.91022,-38.12993,-73.90084,11.75503,-41.3955,-82.7595,-14.83751,-38.37386,-72.8046,-38.7023,-32.22997,-48.67721,59,19,28,34,95,5
5,100,48.56036,-56.20976,-20.90816,28.71072,-37.52818,-74.04929,11.15633,-40.73321,-82.88525,-15.32449,-37.80353,-73.03946,-39.13839,-31.61389,-48.84039,59,19,28,34,95,5
5,100,48.1924,-56.15431,-20.95787,28.64949,-36.29527,-75.32143,10.19426,-39.19875,-84.27625,-16.09853,-36.58439,-74.50951,-40.13797,-30.64351,-49.50043,61,20,28,35,96,5
5,100,50.66087,-55.13586,-21.40705,28.97266,-35.95366,-75.72794,9.680008,-38.53946,-85.07661,-16.4746,-36.08642,-75.28328,-40.61426,-29.99059,-49.96739,61,21,28,35,98,5
5,100,52.32885,-54.22737,-21.5391,29.30053,-36.01319,-75.61385,9.790047,-38.63654,-85.08879,-16.42422,-36.15216,-75.4062,-40.59583,-29.81222,-50.23377,61,21,28,35,100,5
5,100,54.25793,-53.48338,-21.45493,30.24448,-36.41335,-75.32964,10.43699,-38.95626,-85.13232,-16.1697,-36.47882,-75.34142,-40.49624,-29.6708,-50.39265,61,22,28,35,101,5
5,100,54.7422,-52.95844,-21.0512,30.84224,-35.0885,-76.30549,10.23674,-37.80588,-85.96323,-16.50513,-35.45869,-75.84757,-41.06688,-28.85937,-50.56044,62,22,28,35,103,5
5,100,53.53884,-52.76242,-20.52204,31.08454,-32.96276,-77.74791,9.627373,-36.65658,-86.45561,-16.82132,-34.66565,-76.11594,-41.35961,-28.62228,-50.14209,64,23,28,36,102,5
5,100,51.71514,-52.85327,-20.0334,30.69561,-29.76298,-80.19505,8.738945,-34.96283,-87.68001,-17.1701,-33.34486,-77.31378,-41.59679,-28.60852,-49.96623,67,23,27,36,100,5
5,100,51.04788,-52.49829,-21.26817,31.77681,-27.10219,-83.09639,8.95224,-33.82536,-90.20412,-17.05617,-33.40625,-78.71768,-41.47058,-29.84688,-49.94194,69,24,28,37,99,5
5,100,53.75279,-52.44644,-21.6352,32.57802,-26.46865,-85.0161,9.70961,-34.13815,-91.47607,-16.1118,-34.68194,-79.35486,-40.72426,-31.78965,-49.92484,71,24,28,38,100,5
5,100,55.89702,-52.85055,-20.65347,32.69904,-27.39964,-84.35022,11.33974,-35.65846,-90.55848,-14.86031,-37.20916,-78.78371,-39.48836,-33.99448,-50.63487,72,23,28,37,101,5
5,100,58.43663,-55.4671,-18.96315,31.61914,-29.02825,-83.41875,12.8201,-37.83277,-89.14996,-13.78871,-40.25961,-77.11,-38.50049,-36.50925,-50.63234,74,21,29,36,103,5
5,100,59.30821,-56.54458,-18.19616,30.72961,-28.57914,-84.22853,12.72774,-38.0629,-89.04594,-14.06654,-41.10449,-76.22141,-38.2832,-37.35784,-50.25377,77,20,29,35,104,5
5,100,59.51596,-58.39265,-17.28884,29.63034,-25.40801,-86.79713,11.63483,-36.16018,-90.12505,-15.24641,-40.60888,-75.79767,-38.53663,-37.44429,-49.94972,82,21,30,34,105,5
5,100,56.7355,-59.98044,-18.23692,29.79669,-20.41021,-89.37732,10.21965,-31.41222,-92.80997,-17.07581,-37.02611,-77.92027,-40.11813,-35.49848,-51.31569,85,22,31,35,105,5
5,100,52.87528,-62.01333,-18.5766,30.2646,-18.55459,-89.95703,9.91227,-28.88578,-94.22295,-17.66841,-34.81637,-79.34144,-40.85623,-34.18457,-52.40544,86,23,31,35,103,5
5,100,49.39778,-63.07526,-19.26539,30.26671,-14.65742,-91.26375,8.737419,-25.36018,-95.74335,-18.72418,-32.46855,-80.20633,-41.55014,-32.95035,-52.49448,88,24,32,35,101,5
5,100,46.73009,-64.22426,-19.58903,32.24091,-13.27311,-91.88062,9.708946,-22.56794,-98.19703,-18.50251,-29.66468,-82.99847,-42.21445,-31.49831,-54.99305,89,25,32,36,101,5
5,100,45.34421,-64.06293,-20.54154,33.59892,-11.66245,-92.93539,10.27374,-19.2708,-100.9527,-18.27283,-27.36334,-85.18465,-42.70508,-29.89725,-57.04858,90,25,33,37,101,5
5,100,45.74496,-62.99403,-21.31073,33.72662,-10.57373,-93.92128,9.996246,-17.38373,-102.958,-18.203,-26.09628,-86.49352,-43.01281,-28.5154,-58.58158,90,26,33,37,102,5
5,100,46.52242,-62.24136,-21.80675,33.73214,-10.04574,-94.55019,9.663544,-16.48192,-104.0892,-18.01531,-26.40369,-86.71291,-42.58955,-28.62209,-59.01974,90,26,34,37,102,5
5,100,44.59606,-62.06361,-22.32,32.92435,-9.010979,-95.43002,8.239922,-15.22362,-105.1815,-18.35998,-26.25065,-87.24004,-42.21965,-28.49789,-59.3413,91,27,33,36,100,5
5,100,42.90034,-62.65857,-22.05206,31.90027,-10.21913,-95.65101,6.921814,-15.47078,-105.8001,-18.90435,-27.44807,-87.34952,-41.6198,-29.80123,-58.88316,91,27,33,36,97,5
5,100,41.74329,-63.19266,-21.39958,30.46766,-10.25201,-95.84167,6.043549,-15.3418,-106.2323,-18.86475,-30.29736,-85.55247,-39.92126,-33.18447,-55.66261,92,27,35,36,93,5
5,100,41.56376,-63.31863,-21.08655,29.7244,-9.63784,-96.10394,5.496239,-15.0499,-106.5161,-18.82434,-31.56983,-84.5404,-39.08614,-34.54193,-54.0813,93,26,36,36,91,5
5,100,41.34229,-63.32688,-20.726,28.46261,-8.042908,-96.72835,4.772263,-14.7805,-106.8284,-18.63277,-33.15735,-83.19406,-37.79494,-36.24707,-51.81508,94,26,38,36,89,5
5,100,40.92545,-63.24474,-20.52132,27.53027,-6.486862,-97.39871,4.606644,-15.13965,-106.8874,-18.19025,-33.97881,-82.40046,-37.00477,-37.03132,-50.32408,96,26,38,37,87,5
